score	comment	comment_english
5	ótima loja, comprei a carteira na cor marrom, mas a loja entrou em contato,e avisou que a marrom estava com defeito e que teria a preta, aceitei a preta. Precisamos de lojas mais competentes, cm essa!	great store, I bought the wallet in brown, but the store got in touch, and warned that the brown one was defective and that it would have the black one, I accepted the black one. We need more competent stores, like this one!
5	  	
1	Não recebi nada, não entraram em contato. Ninguém liga pra informar o que aconteceu.	I didn't receive anything, they didn't contact me. Nobody calls to report what happened.
1	Eu peguei o produto é até hoje não recebi.   Era para ser entregue até dia 26 de junho.    Pra mim foi uma decepção.    Já tenho uma amiga que queira comprar o produto,mas não recomendo.	I got the product and I still haven't received it. It was supposed to be delivered by June 26th. For me it was a disappointment. I already have a friend who wants to buy the product, but I don't recommend it.
5	Foi ótima toda a negociação. O produto chegou bem antes do prometido.  Tudo certo	The whole deal was great. The product arrived well before promised. All very well
4	tive alguma dificuldade no reconhecimento do cartucho pela impressora mas depois de três tentativas parece que normaiizou	I had some difficulty in recognizing the cartridge by the printer but after three attempts it seems to have normalized
5	Entrega rápida chegou antes do prazo. Lindo abajur. Recomendo.	Fast delivery arrived ahead of schedule. Beautiful lamp. I recommend.
1	quero devolver o produto comprei um veio outro;;;  quero meu dinheiro de volta. 	I want to return the product I bought one came another ;;; I want my money back.
5	Entregue antes do prazo e produto OK	Delivered on time and product OK
5	Além de linda chegou com uma semana, bem antes do prazo estipulado para entrega. 	In addition to being beautiful, it arrived with a week, well before the deadline for delivery.
5	entrega antes do prazo previsto, muito bom.	delivery ahead of schedule, very good.
4	Entrega rápida e produto ótimo. Já está na minha moto. Recomendo a todos!!	Fast delivery and great product. It's already on my bike. I recommend it to everyone!!
1	Estou aguardando a entrega, que foi programada para dia 04/01/2018	I'm waiting for the delivery, which was scheduled for 04/01/2018
5	super recomendado	super recommended
5	Estou muito feliz com a responsabilidade ,pontualidade e seriedade da loja para com seus clientes;	I am very happy with the responsibility, punctuality and seriousness of the store towards its customers;
4	 Chegou Rápido e produto dentro do esperado.	Arrived fast and product as expected.
5	Coqueteleira Top, produto com ótimo preço, entregue bem antes do prazo, recomendo!	Top cocktail shaker, product at a great price, delivered well ahead of schedule, I recommend it!
1	A qualidade do produto deixou muito a desejar	The quality of the product left a lot to be desired.
5	Produto entregue bem antes do prazo. Recomendo	Product delivered well ahead of schedule. I recommend
5	ENTREGA RÁPIDA, PREÇO BOM, CONDIÇÃO DE PAGAMENTO AGRADÁVEL, FELIZ!!!	FAST DELIVERY, GOOD PRICE, NICE PAYMENT CONDITION, HAPPY!!!
2	Foi entregue somente parte do pedido, sendo que os produtos eram da mesma loja	Only part of the order was delivered, and the products were from the same store
5	o produto veio correto dentro do prazo tudo ok	the product came right on time everything ok
1	comunico aos responsáveis que só recebe um kit dos dois kits que comprei do produto peço humildemente que me envie o outro pois eu paguei pelos dois	I inform those responsible that I only receive one kit of the two kits I bought of the product I humbly ask you to send me the other one because I paid for both
5	Amei a mesinha, que pena que me confundir na cor, comprei achando que seria branca, mas é nude. mas tudo bem, muito bonita, vale a pena	I loved the table, what a shame that I got mixed up in the color, I bought it thinking it would be white, but it's nude. but it's ok, very beautiful, it's worth it
1	Ainda espero o produto...	I'm still waiting for the product...
3	O produto é MAIS bonito na foto 	The product is more beautiful in the picture
5	Perfeitas amei! Muito rapida entrega	Perfect I love it! very fast delivery
4	Bom Custo X Benefício!	Good Cost X Benefit!
2	Minha entrega está em atraso mas acho que é por conta dos correios. Ainda não recebi o produto. 	My delivery is late but I think it's because of the post office. I have not received the product.
5	Empresa super responsável, que podemos confiar.	Super responsible company that we can trust.
1	Serviço péssimo.	Terrible service.
5	entrega antes do esperado  	delivery earlier than expected
5	No começo fiquei em dúvida por falar ser de microfibra...e não consegui nada de explicações na internet...arrisquei é me dei bem já comprei mais duas... Recomendo 	At first I was in doubt because it was made of microfiber... and I couldn't find any explanations on the internet... I took a chance and I did well, I already bought two more... I recommend it
5	Estou grávida e com muita expectativa do produto chegar antes do nascimento do.meu filho para eu poder arrumar o berço dele e o produto não chegou!!  Estou muito decepcionada	I'm pregnant and looking forward to the product arriving before my son's birth so I can fix his crib and the product didn't arrive!! I'm very disappointed
5	Boa compra. Bem em conta comparando com outras lojas. Chegou super rápido. Recomendo 	Good bargain. Good value compared to other stores. It arrived super fast. I recommend
4	o anuncio era de GN mas o poduto disponivel era GLP. Tive que trocar junto a loja. A comunicaçao deu certo mas houve percalços. Em especial que a loja que vendeu e diferente da que aparece no site.	the ad was for GN but the available product was LPG. I had to exchange it at the store. The communication worked but there were mishaps. In particular, the store that sold it is different from the one that appears on the site.
5	Produto de ótima qualidade	great quality product
5	Super prática,fácil de limpar e ocupa pouco espaço, recomendo a todos.	Super practical, easy to clean and takes up little space, I recommend it to everyone.
1	Entrega em atraso.	Late delivery.
1	Péssima qualidade, estarei devolvendo o produto.	Poor quality, I will be returning the product.
1	Comprei vários produtos pela Amazon.com no mesmo dia. Somente dois não foram entregues ainda. Um deles este aspirador de carro portátil.	I bought multiple products through Amazon.com on the same day. Only two have not yet been delivered. One of them is this portable car vacuum cleaner.
3	O material do produto não podia ser pior, é de plástico, parece produto hospitalar, qdo comprei achei q fosse algum tipo de algodão com tratamento impermeável, estou aguardando para devolver.	The material of the product couldn't be worse, it's plastic, it looks like a hospital product, when I bought it I thought it was some kind of cotton with waterproof treatment, I'm waiting to return it.
5	No prazo e com qualidade!	On time and with quality!
5	Produto chegou antes do prazo previsto 	Product arrived earlier than expected
4	Quando Comprei o prazo era um e depois de comprar aumentou em uns 20 dias, recebi antes, porém o vendedor nunca atualizava as informações no site.	When I bought it, the deadline was one and after buying it increased by about 20 days, I received it before, but the seller never updated the information on the site.
1	A cadeira decorativa veio c/ pé trocado, c/ solda aparente, acabamento mal feito. estofados vieram s/ nenhuma proteção (plástico) numa caixa toda remendada, s/ manual e medidas não conferem.	The decorative chair came with a changed foot, with an apparent weld, poorly done finish. upholstery came without any protection (plastic) in a box all patched, without manual and measurements do not match.
2	O produto que pedir era no tamanho 30cm e ele veio de 42cm	The product you ordered was in size 30cm and it came in 42cm
1	gostaria de saber o por que os pedidos não chegam no prazo 	I would like to know why the orders do not arrive on time
5	Tudo ok	Everything is OK
1	não recebi ainda, e nem fui avisada que atrasaria	I haven't received it yet, and I wasn't even warned that it would be late.
5	Produtos de primeira linha.	First-rate products.
5	10!	10!
5	Amei , chegou bem antes do prazo a boneca é linda , minha filha está super satisfeita. 	I loved it, arrived well before the deadline the doll is beautiful, my daughter is super satisfied.
4	nao resebi meu produto ate hoje . comprei uma cama elastica ja chegou mas a escada ete agora nada . estou esperando a escada .voces sempre entregarao minhas coisas sertinho ate antes do prazo nao sei	I have not received my product until today. I bought a trampoline, it arrived but the ladder is still nothing. I'm waiting for the stairs. You will always deliver my things sertinho even before the deadline I don't know
5	Entrega antes do prazo estabelecido	Delivery before the established deadline
3	o headphone é bem apertado, comparado com outros modelos ele tem a estrutura diferenciada, sendo ruim	the headphone is very tight, compared to other models it has a different structure, being bad
