score	comment	comment_english
1	Estou muito descontente. Sempre comprei com vocês. Antes não tinha problema com a entrega. Desta vez além de não entregarem, eu nem sei o que aconteceu. Não tem nenhuma informação no rastreamento. 	
1	"Infelizmente o produto veio com defeito. Acessei o site da ""lannister"" informando que quero devolver o produto em razão de o mesmo ter vindo com defeito, mas parece que falo com uma máquina."	
4	Entregou no prazo, chegou bem embalada. Pensei que viesse em uma única caixa e não em duas, achei o frete caro, mas fora isso, tudo bem.  	
5	Parabéns pelo comprometimento com os clientes, Obrigada 	
4	O suporte poderia ser melhor e ter marcação para os parafusos, estética é boa 	
4	gostei muito da compra, veio um caba do força que eu nem esperava, e tudo ok.	
5	Que todos compre mas lannister ..recomendo sim ..ótimo 	
3	Produto conforme o esperado e entregue no prazo, continuem assim. 	
5	Fiquei muito satisfeita com o processo num todo, desde a compra até a entrega. Muito rápido.	
1	Não recebi a mercadoria em meu endereço. E não tenho condições de ir até a agência do correio. Fiz cancelamento do pedido. Qero reembolso. 	
1	Comprei a quase 1 mês e ainda não recebi o produto.	
4	BOM	
5	Eu me surpreendi com a rapidez da entrega do produto! Em quatro dias eu já estava com ele em mãos!! Além disso, o produto veio bem embalado, e em perfeito estado. Recomendo para reparos domésticos.	
3	Poderia melhorar o prazo de entrega pro espírito santo...	
5	entregou muito rápido, eu recomendo,,,,	
5	Tudo correto!	
1	Recebi no prazo, porém veio outro produto.  O qual não era o que tinha comprado.  	
5	foi minha primeira compra. e deu tudo certo.   super indico	
5	Recomendo	
1	Ja esta mais de 4 dias atrasado e nada ainda, ja tive outras decepções com a loja e mesmo assim dei mais um voto de confiança, porém foi o ultimo desta vez...	
5	Recebi o produto correto e dentro do pazo. Satisfeita com a compra, com a mercadoria e com a lojas lannister.	
5	Amei a mesa de canto, maravilhosa!!!!!	
5	Já conhecia o produto	
5	Material de boa qualidade e resistente, e o pedido chegou muito antes do previsível	
1	Produto anunciado como sendo original , porem é uma fraude , o produto é pirata , a impressora não identifica o cartucho e não permite a visualização da quantidade de tinta.	
4	Gostei muito, foi entreguei no tempo correto,produto correto.	
4	Estou com problemas na minha entrega e vejo o empenho de todos do stark em resolver esse problema para que eu tenha meu pedido o mais breve possível entregue,empenho nota 1000.	
3	Olha ate indicaria se não tivessem colocado apenas uma peça sendo que comprei 2! Eu realmente espero que alguém resolva este meu problema pq eu tô pagando por 2 produtos e usando apenas 1! 	
4	Vieram peças incompatíveis com o tamanho do acabamento do teto para a instalação. Tive que me virar para conseguir instalar.	
2	O produto demorou muito para ser entregue, o Site stark fez uma grande confusão na minha compra e demorou muito para chegada deste produto na minha casa.	
5	Ótimo produto gostei muito recomendo a todos	
4	O acabamento da saia para box é feito a laser, e quando abri a saia para colocar no box, caiu no chão do quarto todo excesso de tecido do corte a laser. Deveriam ter retirado esse excesso de tecido.	
4	Atendeu minhas expectativas, tem qualidade recomendo. 	
2	Comprei duas esteiras de apoio para copo, paguei pelas duas unidades e me entregaram apenas uma.  Até o momento estou no aguardo de um posicionamento.  Grato,   Hélder.	
2	Demora demais por um produto sem qualidade que veio todo dobrado e marcado. Não recomento.	
5	Bom atendimento 	
4	Não testei as tesouras ainda... mas parece ser boa. 	
3	Eu fiquei um.pouco decepcionada com o PVC, imaginava que fosse mais grosso.  Não corta muito a luz.	
1	nao recebi o produto suporte de cone, recebi um totalmente errado todo quebrado . quero a devolucao do meu dinheiro	
3	Informo-vos que a furação das peças não coincide e precisei fazer uma adaptação para colocar as peças. Mas de modo geral estou satisfeito.	
5	Bom atendimento	
1	o produto adquirido não é o que eu esperava...  	
1	Estou aguardando a dupla de quadros, pois so foram entregues as cortinas!! Apos receber, altero minha avaliação!!!	
1	ainda não tive resposta sobre a devolução do valor pago, estou esperando respostas sobre o meu pedido, se não tiver nenhum resposta vou colocar uma nota bem grande no reclame aqui.	
5	Muito legal	
5	Panela de qualidade e preço excelente.	
4	o produto era o que esperado, fiquei satisfeita	
5	melhor compra q fiz,produto melhor do q anunciado,gostei muito,recomendo a todos,parabens	
5	Muito bom 	
1	Nao veio junto com a encomenda o manual de montagem, quando se monta a casa devesse cuidar para não mexer muito, porque ela desencaixa facilmente. Tive que comprar uma cola de madeira pra ficar firme.	
5	Recomendo a loja produto entregue rapido.	
1	Até o momento o produto não foi entregue. Não recomendo a ninguém comprar pela stark. E não adianta colocar a culpa no péssimo serviço que os Correios vem prestando. Precisa ter outros transportes	
1	Meu produto era para ter sido entregue dia 13.04.18  Não entregaram, não deram motivo.Quero meu valor pago de volta e não consigo. Vou levar ao Procon	
5	Ótima emoresa coerente com o serviço de entrega e também com os produtos	
5	Ótimo 	
5	Parabéns a loja online. Comprei o que estava procurando. Recebi o produto antes da data. Com produto de qualidade. Recomendo.	
4	Produto chegou corretamente e no prazo!	
4	rapidez e eficiencia	
4	Muito bom 	
5	muito bom ,entregue no prazo. Estou satisfeita!!!	
3	A tela do encosto veio furada. A cadeira parece frágil e pende para os lados quando se senta nela. 	
3	muito lindo,porem ainda nao instalei,mais chego no prazo e muito bem embalado     	
4	Recebi o produto bem antes do prazo limite de entrega. O produto atende as especificações apresentadas. Recomendo a loja e a stark	
1	Não gostei da 	
5	Só uma sugestão, saiam por favor da logística doa correios, pois o serviço que eles prestam é um lixo. Quanto a loja nota 10 o produto e o que eu esperava	
1	O produto demorou muito a chegar,e a vasilha de colocar ração veio um pouco amassada,	
5	Entrega rapida. Agora resta saber se o produto é realmente o que diz ser.	
5	Muito bom, recebi muito antes da data, super rápido!!	
1	Sempre comprei no stark e a entrega sempre foi rápida, mas agora este produto não foi entregue.	
4	Seguro, pode comprar	
4	Bom	
1	O produto ainda nao chegou, enviei um email para a loja e eles nem responderam.	
5	Entrega dentro do prazo	
1	Comprei esse produto na cor azul p/ dar de presente. Ao receber vi que o Produto veio na cor vermelha,diferente da compra efetuada e do que está na nfiscal pois o produto está informado c/ cor azul.	
4	Muito bom. Chegou antes do prazo. 	
5	Amei o Puff, vai ficar perfeito na minha penteadeira, altura ótima, foi muito fácil montar, ele é bem espaçoso e mega confortável! Parece ser de ótima qualidade!!!!!! Recomendo a loja targaryen!!!!	
5	recebi o produto intacto	
5	Conforme esperava. Chegou antes do prazo  	
1	não recebi o produto!	
5	Exatamente o que precisava...	
1	Cabo incompatível a prancha Nano Titanium.	
2	Recebi o produto errado	
3	Nao recebi o produto	
4	O produto entregue era correto, felizmente não apresentava defeitos, além de ser facilmente montavel. Portanto, considero que tenha sido prático recebe-lo em casa.	
1	Me entregaram o carregador e quando abri a embalagem vi que não era o modelo que eu tinha comprado, além disso nota se claramente que é uma cópia da china, estou mto decepcionado com a lannister.com,	
5	Entrega super rápida, chegou bem antes do esperado. O relógio é lindo, só é pequeno.. mas muito lindo!	
5	produto chegou no prazo, veio bem embalado e certinho a especificaçao.	
2	Não recebi o produto ainda 	
5	muito bom	
5	Loja muito responsável e o smartphone é excelente!!!	
5	Super indico o produto chegou certo e antes do prazo 	
5	Entrega super rápida, muito antes do prazo. Produto conforme o esperado!	
5	O produto é bom eu recomendo	
5	Parabéns pela a competência de vcs    	
5	Feliz natal a todos	
5	Produto de acordo o anúncio. Muito bom 	
1	Estou tentando contato com o site e não consigo.	
5	Capa grossa, fácil de dobrar para guardar, material bom, conforme as fotos.	
1	Não recebi meus produtos 	
3	Preço muito bom, porém o prazo de entrega é muito extenso. 	
4	recebi dentro do prazo e sem defeitos	
3	A Pelicula veio trincada	
5	Tudo ok.	
5	Chegou tudo antes do prazo , tudo certinho e lacradinho ..Adorei meus produtos ! 	
5	Amei sempre compro amo essa loja	
3	Chegaram as balaclavas, mas nao checou a capa do PS4.	
5	Ótimo produto ,chegou bem antes do previsto.	
1	Ainda nao recebi o oculos	
5	Amei a minha pipoqueira. 	
5	A entrega foi no prazo.esta de parabéns 	
4	Gostei bastante 	
5	recebi ante dos prazo	
4	Otimo	
1	recebi so uma caixa contendo uma pipoqueira e a outra ate agora nao chegou...ja tentei fazer a devolucao dessa q recebi e ate agora nao obtive resposta .	
4	Muito bom e bonito	
5	Ele é como descrito, boa funcionalidade. Porém tem um cheiro estranho nos primeiros dias 	
5	boa tarde o pedido feito estava com o endereço de entrega errado!  como faço para receber	
5	Muito satisfeita com a compra! Obrigada	
5	Muito bom , confiavel	
5	otimo produto	
1	comprei dois controles, demorou quase um mês pra chegar e veio só um controle, cadê o outro?? 68 reais por um controle?? eu comprei dois, quero o outro	
5	Chegou antes do prazo	
5	Produtos lindos super da hora, chegaram em menos de 5 dias da data da compra e a previsão eram quase 30 dias , qualidade super boa , super indico 	
5	Chegou tudo certo	
1	Comprei um shampoo revlon de 1L e chegou um shampoo revlon de 300ml, sendo que eu comprei e paguei o de 1 L	
5	Fui bem atendida, super recomendo.   Me entregaram antes do prazo conbinado tudo certinho	
5	Excelente produto. Entrega feita antes do prazo.	
5	produto maravilhoso, facil de montar em excelente estado e lindo.	
2	 Bom diameu pedido veio faltando 1 kit de cabideiro,estou mandando imail mais não me responde,como faço? Vão me mandar o que está faltando ou me reembolsar pois na minha nota fiscal veio cobrando os 2	
1	Produto errado	
3	Bom!	
1	Uma lástima que lannister represente esse produto.  Estelionato.Passaros fizeram casa no aparelho.  Não funciona!	
2	Comprei 2 robozinho e paguei e veio so 1 robo de 50 unidades comprei 2 robo pra vim 100 unidades e veio so 1	
4	Foi entregue antes do prazo	
5	Nota 10	
5	Excelente!	
2	Falta a entrega ainda do outro de um outro gancho, só recebi um	
5	Tudo entregue certinho e antes do prazo... Recomendo!	
5	Tudo maravilhoso	
5	Entrega rápida e sem problemas.	
1	Olá boa tarde  n veio a boneca serie 2 e sim a serie 3	
1	parceria sem responsabilidade	
3	Achei o tamanho muito pequeno 	
4	Entrega no prazo certo	
1	(tenso) tinhas mais de 10 lojas pra min escolher qual comprar, o pitei pela lannister por ser uma loja conhecida a entrega estava para dia 22/01/2018 . hoje já é 24/01/2018 pois comprei dia 06/01/18	
5	Cortina fica muito bonita e escurece bastante o ambiente..	
5	Recebi bem antes do prazo e o produto chegou perfeito! Recomendo.	
5	O único ponto a desejar foi em relação ao frete. Eu realizei o pagamento do frete, porém tive que retirar em um posto dos correios. 	
1	O produto devia ser entregue 27 de dezembro, até agora não entregaram .	
5	Produto maravilhoso, entrega super rápida. Pincéis fofinhos e de boa qualidade.	
1	Eu não recomendo esta empresa para ninguém pos ela não cumpri com sua obrigação estou muito chateado com ela 	
5	Relógio é menor do que eu imaginava. Mas é lindo e ficou muito bom no meu braço. Chegou no prazo. Recomendo!!!	
3	O produto é de ótima qualidade só que tive que buscar nos correios e não foi pra minha residência 	
5	Amei chegou no prazo tudo certo obrigada	
3	O produto chegou no prazo , e com todas as peças , porém algumas vieram com as cerdas tortas ou muito ressecadas , e alguns pincéis são muito repetidos . Fora isso o produto é bom	
5	Ótimo...	
4	Bom produto. Boa empresa: entregou no prazo combinado e sem problemas. Compraria novamente.	
4	Material fraco	
1	Fiz a compra do carrinho de bebê do meu filho antecipadamente pensando que chegaria em tempo hábil e me encontro numa situação em que não consigo devolver meu dinheiro e não consigo receber o produto 	
1	Não um telefone onde podemos falar sobre o deu errado, e por email não obtive resposta	
3	Recebi o produto	
5	Super recomendo a compra e a loja, chegou dentro do prazo, super bem embrulhado, sem nenhum defeito. Amei!	
3	Sem comentários!!! Ótimo serviço ameiiiiiiii.	
5	A minha data limite era dia 09/08/18 e desde 28/07/18 já estou com o produto.Tudo certinho muito bem embalado bem identificado .	
5	Na caixa vem explicando como fazer para utilizar a garrafa. Eu fiz chá com água fervendo às 7h e quando fui tomar às 13h ainda estava quase fervendo. Até umas 19h a temperatura ainda estava bem quente	
5	Sei, que não foi entregue no prazo por causa da greve dos caminhoneiros.Obrigada.	
3	"Ainda aguardo posicionamento sobre o produto, pois o mesmo encontra-se sob o status ""Aguardando nota fiscal"" desde o dia 09/02, e sua entrega estava prevista para 23/02."	
4	Achei o produto pequeno para uma cama king ou até mesmo queen	
4	Muito lindo meu pendente! Recomendo! 	
3	Olá. Recebi meu pedido apenas de maneira parcial. Comprei 2 unidades mas só chegou uma. 	
2	Linda.entrega rápida... parabéns	
5	Entrega muito rápida. 	
5	Muito boa gostei muito..	
4	produto entregue antes do prazo. eu recomendo	
1	recebi, mas não gostei do produto, achei de muito pouca qualidade. quero devolver.	
3	Um relógio veio com alguns leds queimados.	
3	Só que eu pensei que as tampas eram pretas 	
1	Não comprem esse produto, muito mal acabado, veio acabamento com furos no pé da cadeira, acabamento das costas com furos errados e mal cortado alem da fragilidade do encosto. Não Recomendo.	
5	otimo	
4	A caixa que veio o produto poderia ter sido mais resistente a caixa chegou praticamente acabada mas o produto não chegou a sofrer nenhum problema	
5	Muito bom! Recebi o produto até mesmo antes do prazo. Mtuio obrigado!!!	
5	O produto atendeu minhas expectativas 	
1	Não recebi minha mercadoria, o produto ja esta pago e não recebi qualquer aviso sobre o atraso. Até agora não sei nem se receberei minha compra!	
4	Deu tudo certo com a negociação, recebimento tudo OK, so tive problemas na entrega devido a greve dos correios.  O pneu é de ótima qualidade superou minhas expectativas, recomendo.	
1	Boa noite, o produto veio com defeito, em uma hora de uso percebi que um dos botões não estava mais no relógio (soltou), muito frágil, led AM não esta acendendo, os números 7 e 8 acendem juntos	
5	Eficiente. Entrega na data prevista.	
4	Gostei do produto e da agilidade de entrega.  	
